Helix,हेलिक्स
Helicon,हेलिकेन
choppers,हेलिकप्टरों
Helicopter,हेलिकप्टर
chopper,हेलिकप्टर
helicopters,हेलिकप्टर
contempt,हेलाँ
disparage,हेला
scorn,हेला
Helsinki,हेलसिन्की
Helmet,हेलमेट
helmets,हेलमेट
Halon,हेलन
Hercynian,हेर्सीनियन
see,हेर्नुहोस्
performs,हेर्नुपर्ने
See,हेर्नु
look,हेर्नु
Gaze,हेर्न
Conspicuousness,हेर्दैमा
viewing,हेर्दैमा
Looking,हेर्दै
Viewing,हेर्दै
Watching,हेर्दै
gazing,हेर्दै
glanced,हेर्दा
probing,हेर्दा
Watches,हेर्छ
herons,हेरोन्स
Herod,हेरोदले
Herero,हेरेरो
dogmatism,हेरे
stared,हेरी
herring,हेरिंग
Viewed,हेरिएको
Watched,हेरिएका
Herald,हेराल्ड
Rigging,हेराफेरी
fudge,हेराफेरी
carers,हेरविचारकर्ताहरु
Care,हेरविचार
Watcher,हेरविचार
heraldry,हेरलड्री
Heraldic,हेरलडीक
Alteration,हेरफेर
Manipulate,हेरफेर
Manipulation,हेरफेर
Manipulative,हेरफेर
Caretaker,हेरचाहकतार्
Cared,हेरचाह
Shepherded,हेरचाह
Behold,हेर
Look,हेर
Runt,हेर
Hayward,हेयार्ड
Hearst,हेयर्स्ट
hair,हेयर
Haemoglobin,हेमोग्लोबिन
Hemoglobin,हेमोग्लोबिन
Hemingway,हेमिंग्वे
Hemlock,हेमलोक
Hematite,हेमटिट
Hem,हेम
Hebei,हेबै
Hebe,हेबे
hafnium,हेफनियम
Hepatitis,हेपेटाइटिस
Domineering,हेपाहा
Hepatology,हेपाटोलजी
Heparin,हेपरिन
Henry,हेनरी
Heathen,हेथेन
Infinitive,हेत्वर्थक
Etiology,हेतुविज्ञान
Haddock,हेडेक
Headstrong,हेडस्ट्रोंग
Headset,हेडसेट
Headlight,हेडलाइट
Header,हेडर
headers,हेडर
Headband,हेडबैंड
Headphone,हेडफोन
headphones,हेडफोन
Headcount,हेडकाउन्ट
headphone,हेड
Hazel,हेजेल
hedges,हेजेज
Filbert,हेजलनट
Hazelnut,हेजलनट
hexadecimals,हेक्साडेसिमल
Hexagonal,हेक्सागोनल
Hexagon,हेक्सागन
hex,हेक्स
hectares,हेक्टरमा
Hectare,हेक्टर
Hector,हेक्टर
Hexadecimal,हेक्जाडेसिमल
outsider,हेक्का
Hake,हेक
hey,हे
athletic,हृष्ट-पुष्ट
Whitewashed,हृवाइटवास
Heartwarming,हृदयस्पर्शी
heartening,हृदयस्पर्शी
Heartbreaking,हृदयविदारक
heartrending,हृदयविदारक
Cardiography,हृदयलेख
cardiologist,हृदयरोग
heartily,हृदयदेखि
Heart attack,हृदयघात
Cardiogram,हृदयक्रियालेख
Cardiac,हृदय
Cardiovascular,हृदय
heart,हृदय
Hoover,हूवर
riots,हूलदङ्गा
Hoot,हूट
leapt,हू
huh,हुह
mist,हुस्सु
Husain,हुसैन
delinquents,हुल्याहाहरूसँग
Bullies,हुल्याहाहरू
Mailman,हुलाकी
Postman,हुलाकी
Postal,हुलाक
postcode,हुलाक
post office,हुलाक​
Hooray,हुर्रे
Hurrah,हुर्रे
hurray,हुर्रे
Grown up,हुर्केका
grown,हुर्किसकेका
Grow up,हुर्कियो
Raise,हुर्काउन
Huambo,हुयामबो
jungles,हुम्लामा
Hummingbird,हुमिङबर्ड
stares,हुन्थ्यो
consists,हुन्छन्
becomes,हुन्छ
contains,हुन्छ
gets,हुन्छ
happens,हुन्छ
occurs,हुन्छ
flattens,हुनै
Predate,हुनेलाई
Shall,हुनेछ
Would,हुनेछ
will,हुनेछ
advantaged,हुनेगरी
occurring,हुने
Rationality,हुनुहन्छ
become,हुनु
be,हुनु
Hunan,हुनान
should,हुनसक्छ
Maybe,हुनसक्छ
arose,हुनलाग्यो
Although,हुनत
Though,हुनत
Steer,हुनको
coinciding,हुनका
Be,हुन
occur,हुन
eradicating,हुँदैमा
thwarted,हुँदैमा
Whilst,हुँदासम्म
Being,हुँदा
reeling,हुत्तिँदै
Hyena,हुँडार
Woodward,हुडवार्ड
Hood,हुड
Hookah,हुक्का
order,हुकुम​
Hookworm,हुकवर्म
Hooks,हुक
hook,हुक
Onward,हुए
helium,हीलियम
Chicane,हीलाबाजी
Heroes,हीरो
diamonds,हीरे
Diamond,हीरा
sparkler,हीरा
Hemophilia,हीमोफिलिया
haemoglobin,हीमोग्लोबिन
Inferiority,हीनता
Heather,हीदर
Heath,हीथ
Hydroponics,हीड्रोपोनिक्स
Hydrostatics,हीड्रास्टाटिक्स
Hydrostatic,हीड्रास्टाटिक
Hydroxide,हीड्राकसीड
Heater,हीटर
Shareholding,हिस्सेदारी
Partner,हिस्सेदार
Shareholder,हिस्सेदार
partnership,हिस्सेदार​
quota,हिस्सा
piece,हिस्सा
part,हिस्सा
Hispanic,हिस्पानिक
Histology,हिस्टोलजी
Histogram,हिस्टोग्राम
Hysteresis,हिस्टैरिसीस
Histidine,हिस्टडीन
Infanticide,हिंसालाई
Accounted,हिसाब
Calculus,हिसाब
Indigence,हिसाब
Spook,हिसाब
reckon,हिसाब
math,हिसाब​
Violently,हिंसापुर्वक
Rampage,हिंसात्मक
Violent,हिंसात्मक
violently,हिंसात्मक
Mope,हिँसात्मक
Violence,हिंसा
Ravenous,हिंसक
Hilbert,हिल्बर्ट
mire,हिलोमा
sludge,हिलोको
Hilo,हिलो
mud,हिलो
Hillary,हिलारी
concussion,हिलाना
shakes,हिलाता
Brae,हिलसाइड
Shaker,हिलनेवाला
budge,हिलता
rocked,हिल
vibrating,हिल
beat,हिर्काउनु
fling,हिर्काउनु
Lashing,हिर्काउदै
Hiroshima,हिरोशिमा
Heroin,हिरोइन
custody,हिरासतमा
detained,हिरासतमा
custody,हिरासत
Custodial,हिरासत
detentions,हिरासत
hiragana,हिरागाना
Hind,हिरनी
Hart,हिरन
Reindeer,हिरन
Venison,हिरन
Doe,हिरणी
dare,हिम्मत
Guts,हिम्मत
Hematological,हिमेटोलोजिकल
Glaciation,हिमीभवन
Mountainous,हिमाली
alpine,हिमाली
Himalaya,हिमालय
Himalayan,हिमालय
Himalayas,हिमालय
himalaya,हिमाल​
Avalanche,हिमस्खलन
avalanches,हिमस्खलन
Iceberg,हिमशैल
icebergs,हिमशिला
icicle,हिमलंब
Snowman,हिममानब
Rainstorm,हिमपात
Snowstorm,हिमपात
Snowflake,हिमपात
snowfall,हिमपात
Glacial,हिमनदों
glaciers,हिमनदीहरू
glacier,हिमनदी
Glacier,हिमनदि
snowflakes,हिमकणहरू
Snow-bound,हिम-सीमाको
Snow-broth,हिम-शोरबा
Snow-blind,हिम-अन्धा
Hebrew,हिब्रू
Hebrews,हिब्रू
hibiscus,हिबिस्कुस
Hippocampus,हिप्पोकैम्पस
Hippie,हिप्पी
Hypnotherapy,हिप्नोथेरापी
Hipsters,हिपस्टर्स
Hip,हिप
Hindus,हिन्दूहरू
Hindustani,हिन्दुस्तानी
Hindustan,हिन्दुस्तान
Hindu,हिन्दु
Hindi,हिन्दी
Hind,हिन्द
Hine,हिने
Squandered,हिनामिना
embezzles,हिनामिना
Hin,हिन
hind,हिंद
Hittite,हित्ती
Proverbs,हितोपदेश
proverb,हितोपदेश
Uncritical,हितैषी
stakeholder,हितधारक
Solidary,हित
Walking,हिड्ने
overpass,हिड्ने
walk,हिड्नु
walk,हिंड्न
treading,हिँड्दैछौँ
roving,हिंड्दैछ
marching,हिंड्दै
Jogging,हिँड्डुल
walks,हिंड्छ
Carousel,हिंडोला
keepers,हिंडेको
walked,हिंडेका
Walked,हिंडे
procession,हिंडिरहेको
walking,हिंडिरहेका
Ambulate,हिंडडुल
Ambulatory,हिड
Hitler,हिटलर
hits,हिट
spelling,हिज्जे
Orthography,हिज्जे
Spell,हिज्जे
Spelt,हिज्जे
spelled,हिज्जे
spellings,हिज्जे
Yesterday,हिजो
Hezekiah,हिजकियाहले
Hesitation,हिचकिचाहट
Hitchcock,हिचकक
Asafoetida,हिङ
hicks,हिक्स
Hiccough,हिक्की
Hickory,हिकरी
Wintertime,हिउँदको
Snow,हिउँ
Snowy,हिउँ
laugh,हाँस्यौ
Risible,हास्योन्मुख
Funny,हास्यास्पद
Laughable,हास्यास्पद
Ridiculous,हास्यास्पद
Ridiculously,हास्यास्पद
Jocose,हास्यपूर्ण
Comical,हास्यकारक
comical,हास्यकार
Stooge,हास्य-अभिनेता
humour,हास्य
Comedies,हास्य
Comedy,हास्य
Comic,हास्य
Humor,हास्य
Jocosity,हास्य
comedian,हास्य
comedic,हास्य
Laughing,हास्नु
laugh,हास्नु
Smilingly,हाँस्दै
laughingstock,हाँसोको
Grin,हाँसो
Laughter,हाँसो
ridiculing,हाँसो
Grinning,हाँसेको
laughed,हाँसे
Achieved,हासिल
Elicited,हासिल
attains,हासिल
regain,हासिल
laughing,हाँसिरहेका
Hassium,हासियम
Laughed,हाँसिन्
Facetious,हासकर
Raillery,हाँस-ठट्‍ठा
Goose,हांस
Drake,हाँस
Duck,हाँस
Bully,हावी
Dominate,हावी
Dominating,हावी
Overtaking,हावी
dominates,हावी
ratify,हावादारी
Air,हावा
Wind,हावा
Airs,हावा
breeze,हावा
zephyr,हावा
Haworth,हावर्थ
Howard,हावर्ड
remanded,हाल्यो
spilled,हाल्यो
spilt,हाल्यो
Halfback,हाल्फबेक
Inject,हाल्नुहोस
cast,हाल्नु
Inject,हाल्नु
shards,हाल्छ
minibuses,हालैको
recent,हालैका
Lately,हालै
Recently,हालै
Halle,हाले
pitched,हाले
Thrown,हालियो
Inculcate,हालिदिन
Eventualities,हालात
Bungled,हालयो
Halma,हालमा
situation,हालत​
condition,हालत
Faring,हालखबर
Harmonium,हालको
Currently,हाल
Recent,हाल
lately,हाल
circumstances,हाल​
Harvey,हार्वे
Harvard,हार्वर्ड
Harlem,हार्लेम
Harmonica,हार्मोनिका
Hormone,हार्मोन
Harper,हार्पर
defeat,हार्नु
Bow out,हार्नु
Toot,हार्न
Cordially,हार्दिकताकासाथ
Cordial,हार्दिक
Heartfelt,हार्दिक
Heartily,हार्दिक
Hearty,हार्दिक
Hardware,हार्डवेयर
Hardball,हार्डबल
Hartebeest,हार्टबिस्ट
Hartford,हार्टफोर्ड
Waterford,हार्टफोर्ड
hart,हार्ट
persevered,हारेनन्
loser,हारे
losers,हारे
harvester,हारवेस्टर
looses,हारता
Chaplet,हार
Necklace,हार
Defeat,हार
defeatist,हार
necklaces,हार
hyphenation,हायफनेशन
hypermarket,हायपरमार्केट
Alas,हाय
Drier,हाय
Our,हाम्रो
Ours,हाम्रो
possessing,हामीसित
Us,हामीलाई
indwelling,हामीभित्रको
underwriting,हामीदारी
We,हामी
Gallows,हामानले
Haman,हामानले
Ham,हाम
Abel,हाबिल
hafiz,हाफिज
Hafnium,हाफनियम
Halftone,हाफटोन
harpoons,हापून
beat,हान्नु
Haunch,हान्च
riddled,हाने
Lossless,हानिरहित
harmless,हानिरहित
Fired,हानियो
lossy,हानिपूर्ण
Baleful,हानिकारक
Damaging,हानिकारक
Deleterious,हानिकारक
Detrimental,हानिकारक
Dilution,हानिकारक
Harmful,हानिकारक
Hurtful,हानिकारक
Lossy,हानिकारक
Malefic,हानिकारक
Noxious,हानिकारक
Pernicious,हानिकारक
Maleficence,हानिकरता
Concretely,हानि
Detriment,हानि
Harm,हानि
Harmed,हानि
Impairment,हानि
Loss,हानि
Noxiousness,हानि
mischief,हानि
Han,हान
Elephantiasis,हात्तीपाइले
elephant,हात्ती
Tusker,हात्ती
elephants,हात्ती
hedgehog,हात्ती
rooks,हात्ती
grenades,हातेबम
blueberry,हातहरु
firearms,हातहतियारहरू
armour,हातहतियार
Manually,हातले
hands,हातमा
manhandled,हातपात
Handedness,हातनभएको
overrun,हातखुट्टाका
limbs,हातखुट्टा
Hand,हात
Cubit,हात
Flipper,हात
Hands,हात
arm,हात
handed,हात
Local Market,हात
Incestuous,हाडनाताकरणीको
Incest,हाडनाताकरणी
Orthopaedic,हाडजोर्नी
Orthopedic,हाडजोर्नी
bone,हाड
chiropractor,हाड
summonses,हाजीरी
Haji,हाजी
Hangzhou,हांग्जो
Haggai,हाग्गै
branches,हाँगाहरू
Branches,हाँगाहरु
Foliaged,हाँगाबिगा
offset,हाँगा
Sprout,हाँगा
offshoot,हाँगा
drive,हाक्नु
magistrates,हाकिमहरूको
prefects,हाकिमहरू
prefect,हाकिमको
Hakim,हाकिम
Blatantly,हाकाहाकी
Outspokenness,हाकाहाकी
Hawthorne,हाउथ्रोन
Highball,हाईबल
Hyphen,हाईफन
Highland,हाइल्यान्ड
Highlands,हाइलैंड्स
Boule,हाइलाइट
Highlight,हाइलाइट
Hieratic,हाइरटिक
Hybrid,हाइब्रिड
Haifa,हाइफा
Hypothyroidism,हाइपोथायरायडिज्म
Hypothermia,हाइपोथर्मिया
Hypoglycemia,हाइपोग्लाइसीमिया
Hypochlorite,हाइपोक्लोराइट
Hyperlink,हाइपरलिंक
Hypermedia,हाइपरमिडिया
Hypermarket,हाइपरमार्के
Hyperbolic,हाइपरबोलिक
Hypertext,हाइपरनेट
Heinz,हाइन्ज
Hydraulics,हाइड्रोलिक्स
Hydraulic,हाइड्रोलिक
Wastewater,हाइड्रोलिक
Hydrometer,हाइड्रोमीटर
Hydroplane,हाइड्रोप्लेन
Hydrodynamic,हाइड्रोडायनमिक
Hydrogenate,हाइड्रोजनीकृत
Hydrogenated,हाइड्रोजनीकृत
Hydrogenation,हाइड्रोजनीकरण
Hydrogen,हाइड्रोजन
Hydrography,हाइड्रोग्राफी
Hydrochloric,हाइड्रोक्लोरिक
Hydrochloride,हाइड्रोक्लोराइड
Hydrocarbon,हाइड्रोकार्बन
Hydrated,हाइड्रेटेड
Hydrating,हाइड्रेटिंग
Hydrate,हाइड्रेट
Hydra,हाइड्रा
Hydroxyl,हाइड्रक्सिल
Haiku,हाइकु
yep,हां
yah,हाँ
yeah,हाँ
yup,हाँ
Ha,हा
Haw,हा
Hand over,हस्तान्तरण
Handed,हस्तान्तरण
Handover,हस्तान्तरण
Transferred,हस्तान्तरण
Transferable,हस्तांतरणीय
Devolution,हस्तांतरण
inked,हस्ताक्षरित
Signer,हस्ताक्षरकर्ता
signers,हस्ताक्षरकर्ता
Autograph,हस्ताक्षर
Autographed,हस्ताक्षर
Signatory,हस्ताक्षर
Signature,हस्ताक्षर
Signed,हस्ताक्षर
sign,हस्ताक्षर
signatures,हस्ताक्षर
signing,हस्ताक्षर
underwrite,हस्ताक्षर
handicrafts,हस्तशिल्प
Handwrite,हस्तलेखन
Handwriting,हस्तलेखन
handwriting,हस्तलिपि
Handwritten,हस्तलिखित
Masturbation,हस्तमैथुन
masturbate,हस्तमैथुन
handmade,हस्तनिर्मित
interventionist,हस्तक्षेपकारी
interventions,हस्तक्षेपका
Interfere,हस्तक्षेप
Interference,हस्तक्षेप
Intervene,हस्तक्षेप
Intervened,हस्तक्षेप
Intervening,हस्तक्षेप
Intervention,हस्तक्षेप
Intrusive,हस्तक्षेप
Meddle,हस्तक्षेप
Meddling,हस्तक्षेप
encumbrances,हस्तक्षेप
inroads,हस्तक्षेप
interfered,हस्तक्षेप
interferes,हस्तक्षेप
interfering,हस्तक्षेप
intervenes,हस्तक्षेप
Handiwork,हस्तकलाको
Handicraft,हस्तकला
lapidary,हस्तकला
Handmade,हस्त
hostels,हस्टल
Houston,हस्टन
Risibility,हंसोडता
Laugher,हँसी
Smiling,हँसिलो
beaming,हँसिलो
cheerful,हँसिलो
cheerfulness,हँसिलो
Scythe,हँसिया
Sickle,हँसिया
shears,हँसिया
Amusing,हसाउने
Collarbone,हंसली
Hustler,हसलर
Jolly,हंसमुख
Jovial,हंसमुख
Cheerful,हँसमुख
Hosanna,हसन्ना
Swan,हंस
Deprecating,हंस
gander,हंस
goose,हंस
Mansion,हवेली
Rank Constable,हविल्दार
Pelican,हवासील
attributing,हवाले
cede,हवाले
Lockup,हवालात
Citing,हवाला
Havana,हवाना
Ventilate,हवादार
airy,हवादार
aerogram,हवाईपत्र
airplane,हवाईजहाज​
Aerial,हवाई
Ethereal,हवाई
Hawaii,हवाई
Hawaiian,हवाई
Aeroplane,हवाइजहाज
Airplane,हवाइजहाज
Aerogramme,हवाइ-पत्र
sergeant,हवलदार
Hallel,हल्लेल
Wiggle,हल्लीनु
shaken,हल्लियो
waved,हल्लायौं
noisy,हल्लापूर्ण
Waving,हल्लाएको
Agitate,हल्लाउनु
Dither,हल्लाउनु
Shake,हल्लाउनु
Shake up,हल्लाउनु
Undulate,हल्लाउनु
Dithering,हल्लाउँदै
Shook,हल्लाउँदै
Shaken,हल्लाइन्छ
rumour,हल्ला
Noise,हल्ला
Noisy,हल्ला
Whack,हल्ला
rumours,हल्ला
Holland,हल्याण्ड
Lucent,हल्के
lightweight,हल्के
Downplay,हल्कासित
Lightly,हल्कासित
deflect,हल्कासित
underestimate,हल्कासित
underestimated,हल्कासित
Lighten,हल्का
Lightened,हल्का
Lighter,हल्का
Lightweight,हल्का
Mild,हल्का
frivolous,हल्का
mildly,हल्का
Halogen,हलोजेन
halogen,हलोजन
Plow,हलो
plough,हलो
ploughs,हलो
Simplistic,हलुको
Pudding,हलुआ
holly,हली
Halibut,हलिबेट
Hollywood,हलिउड
Halal,हलाल
Hallway,हलवे
Confectioner,हलवाई
pudding,हलवा
halberd,हलबर्ड
affidavits,हलफनामे
Ado,हलचल
Bustle,हलचल
Bustling,हलचल
Flutter,हलचल
Undulation,हलचल
stir,हलचल
activities,हलचल​
rapier,हलकी
Daffodil,हलका
Pops,हलका
blunt,हलका
dolly,हलका
vacuous,हलका
Hall,हल
Hull,हल
Plough,हल
Solved,हल
Solver,हल
halls,हल
resolves,हल
Hurst,हर्स्ट
Horsehead,हर्सहेडनेबुला
Elation,हर्षलाई
hernia,हर्ष
Hermosillo,हर्मोसिलो
harmonic,हर्मोनिक
Hormonal,हर्मोन
hormone,हर्मोन
hormones,हर्मोन
Hermic,हर्मिक
Herbal,हर्बल
Herbert,हर्बर्ट
Herpetology,हर्पेटोलोजी
Herne,हर्ने
breathtakingly,हर्ने
Hernia,हर्निया
Hurdling,हर्डलिङ
Reparation,हर्जाने
reparation,हर्जाना
Viscum articulatum,हर्चुर
Viscum album Harchur,हर्चुर
Hercules,हर्कुलेसक्लस्टर
dejected,हरेस
Every,हरेक
everybody,हरेक
Loser,हरुवा
Antananarivo,हरुटानानैरिवो
Green,हरियो
Spearmint,हरियो
greenest,हरियाले
Greenery,हरियाली
Greening,हरियाली
greener,हरियाली
debt,हरिन
Embellishment,हरिताश्म
greenhouse,हरितगृह
Doe,हरिणी
Antelope,हरिण
Buck,हरिण
antelopes,हरिण
stag,हरिण
Harijan,हरिजन
Vanguard,हरावल
Harare,हरारे
vanished,हरायो
Bastard,हरामी
Lush,हराभरा
leafy,हराभरा
Lost,हराएको
Vanished,हराए
beat,हराउनु
escape,हराउनु
Astray,हराउनु
Knock out,हराउनु
Greenish,हरा
reprieve,हरसंभव
Hryvnia,हरयवन्ियाँ
Herman,हरमन
Hermann,हरमन
defends,हरभजन
verse,हरफ
rob,हरण
antics,हरकतों
Escapade,हरकत
Locomotion,हरकत
Locomotor,हरकत
hamster,हम्सटर
Hump,हम्प
Hamas,हमास
Enlace,हमसे
compatriot,हमवतन
tacks,हमलाहरु
assailant,हमलावर
invading,हमलावर
invasions,हमलाबाट
Atake,हमला
Broadside,हमला
Onslaught,हमला
assault,हमला
assaulted,हमला
assaults,हमला
attacking,हमला
Humboldt,हमबोल्ड्ट
Hobbs,हब्स
Humber,हंबर
Habakkuk,हबकूक
Hub,हब
hubs,हब
Week,हप्ताको
Weekday,हप्ताका
week,हप्ता
weeks,हप्ता
Reproved,हप्काएका
Rebuked,हप्काउनुभयो
Rebuking,हप्काउनु
Admonishing,हप्काउँदै
scold,हपार्नु
hop,हप
Hannibal,हन्निबल
Honduras,हन्डुरास
Huntsville,हन्ट्सभिले
Hunch,हन्च
Hanoi,हनोई
Velum,हनुमूल
Hanuman,हनुमान
honeymooners,हनीमून
Ananias,हननिया
Encroach,हनन
infringed,हनन
Huntington,हनटिङ्टन
Hadith,हदीस
Dissociation,हदबंदी
Exhaustible,हद
Insomuch,हद
hammers,हथौडों
hammer,हथौड़ा
Hammer,हथौडा
Hummer,हथौडा
Knocker,हथौडा
Weaponry,हथियार
Handloom,हथकरघा
Handcuff,हथकडी
Shackle,हथकडी
handcuffs,हथकडी
juggle,हथकंडा
killers,हत्याराहरूको
murderer,हत्यारा
Assassin,हत्यारा
Killer,हत्यारा
Manslayer,हत्यारा
Murderous,हत्यारा
assassins,हत्यारा
Carnage,हत्याकाण्ड
massacre,हत्याकाण्ड
Murder,हत्या
Assassinated,हत्या
Assassination,हत्या
Killed,हत्या
Killing,हत्या
Manslaughter,हत्या
Murdered,हत्या
Murdering,हत्या
Slaughtered,हत्या
assassinate,हत्या
assassinations,हत्या
executions,हत्या
homicide,हत्या
killings,हत्या
massacred,हत्या
murders,हत्या
slay,हत्या
hurry,हत्तपत्त​
Palm,हत्केला
Mallet,हतौडी
Demoralised,हतोत्साहित
Demoralized,हतोत्साहित
Unnerving,हतोत्साहित
despondent,हतोत्साहित
disincentives,हतोत्साहन
arsenals,हतियारहरूको
Weaponless,हतियारबिहिन
weapon,हतियार
Armor,हतियार
Arms,हतियार
weapons,हतियार
Casualties,हताहत
Casualty,हताहत
Despondent,हताश
Exasperated,हताश
resuming,हतारो
Hurries,हतारिंदै
Rushed,हतारिएर
Hurriedly,हतारहतार
haste,हतारहतार
Hurry,हतारमा
Haste,हतार
Hasty,हतार
Hurrying,हतार
hasten,हतार
hastened,हतार
hastily,हतार
hurry,हतार
rushing,हतार
hurry,हतार​
Manacle,हतकडी
Osseous,हड्डीवाला
Vertebrate,हड्डीवाला
Bone,हड्डी
Bones,हड्डी
Femur,हड्डी
Ossicle,हड्डी
Hudson,हडसन
impulsive,हडबडे
grabber,हडप्ने
Usurp,हडप्नु
regains,हडप्छन्
Usurped,हडपे
Arrogate,हडपना
usurp,हडपना
strike,हडताल
strikes,हडताल
striking,हडताल
Dogged,हठी
Haughty,हठी
Obstinate,हठी
Stubbornly,हठी
Unbending,हठी
necked,हठी
opinionated,हठी
stubborn,हठी
dogmatic,हठधर्मी
Fanaticism,हठधर्मिता
Importunity,हठ
importune,हठ
enumerators,हट्यो
Backslider,हट्ने
headway,हट्ने
vanish,हट्ने
shrink,हट्नुको
Diverge,हट्नु
Burly,हट्टाकट्टा
lifting,हटे
omitted,हटायो
removal,हटान
Remover,हटाउनेवाला
Counterbalance,हटाउने
Removal,हटाउने
Withdrew,हटाउनुभएपछि
exclude,हटाउनु
Avert,हटाउनु
Eliminate,हटाउनु
Supersede,हटाउनु
remove,हटाउनु
Remove,हटाउन
Removing,हटाउँदै
Omitting,हटाउदैँ
Removed,हटाइयो
Deposed,हटाइन्छ
Omitted,हटाइएका
Eliminating,हटाइ
Omission,हटाइ
Recapture,हटा
Hotline,हटलाइन
Delist,हटने
Deviate,हटना
Hutton,हटन
waterline,हट
hajj,हज्ज
Grandad,हजुरवुवाजी
Gramps,हजुरवुवा
Granddad,हजुरवुवा
Grandpa,हजुरवुवा
Grandfather,हजुरबुवा
Grandparents,हजुरबुबाहरू
grandfather,हजुरबुबा
grandfather,हजुरबा
GrandMother,हजुरआमा
Grandma,हजुरआमा
Granny,हजुरआमा
thousands,हजारौं
millennia,हजारौँ
thousandths,हजारौ
Thousand,हजार
Hairdresser,हजाम
barbers,हजाम
Hajj,हज
Hutchinson,हचिन्सन
Hutch,हच
Hungarian,हंगेरी
Hungary,हंगेरी
Bedlam,हंगामा
Ruckus,हंगामा
Uproar,हंगामा
Hogg,हग
hog,हग
Hockey,हक्की
Hakka,हक्का
hockey,हकी
Reprimanded,हकार्नुभयो
